Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
SP470123C0024,6/20/2023,ALKEMIX CORPORATION,240000,SBIR PHASE III AWARD,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,6/20/2023,12/20/2023,4/22/2025,CONT_AWD_SP470123C0024_9700_-NONE-_-NONE-,6/20/2023,SP4701
SP470123C0027,6/15/2023,FORM FIT & FUNCTION LLC,1514998,SBIR PHASE II FORM FIT AND FUNCTION PROPOSAL L2S-0042 AWARD SP4701-23-C-0027,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,6/15/2023,6/15/2025,6/20/2023,CONT_AWD_SP470123C0027_9700_-NONE-_-NONE-,6/15/2023,SP4701
SP470123C0030,9/8/2023,GRAPHITE ONE (ALASKA) INC.,4726625,EMERGENT IV BAA0001-22 AWARD TO GRAPHITE ONE,SP470120B0020,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,9/8/2023,9/8/2025,2/10/2025,CONT_AWD_SP470123C0030_9700_-NONE-_-NONE-,9/8/2023,SP4701
SP470123C0031,7/31/2023,MATERIALS RESEARCH & DESIGN INC,999914,SBIR PHASE II - L2D-0110,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,7/31/2023,7/31/2025,4/16/2025,CONT_AWD_SP470123C0031_9700_-NONE-_-NONE-,7/31/2023,SP4701
SP470123C0032,8/17/2023,ALKEMIX CORPORATION,500000,SBIR PHASE II - L2D-0173,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DO NOT SHIP MATERIEL/MROS TO DODAAC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,8/17/2023,8/18/2024,4/22/2025,CONT_AWD_SP470123C0032_9700_-NONE-_-NONE-,8/17/2023,SP4701
SP470123C0033,8/30/2023,PARTS LIFE INC,4499470,SBIR PHASE III AWARD,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,8/30/2023,8/30/2025,4/22/2025,CONT_AWD_SP470123C0033_9700_-NONE-_-NONE-,8/30/2023,SP4701
SP470123C0034,8/3/2023,SINTAVIA LLC,1874818,SBIR PHASE II AWARD,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,WASHINGTON HEADQUARTERS SERVICES,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Washington Headquarters Services,DEFINITIVE CONTRACT,8/3/2023,11/30/2024,11/19/2024,CONT_AWD_SP470123C0034_9700_-NONE-_-NONE-,8/3/2023,SP4701
SP470123C0035,7/31/2023,ALLUVIONIC INC,1971862,SBIR PHASE II PROPOSAL ALLUVIONIC INC. #L2-0403,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,7/31/2023,7/31/2025,12/19/2024,CONT_AWD_SP470123C0035_9700_-NONE-_-NONE-,7/31/2023,SP4701
SP470123C0037,8/10/2023,"RELOGIC RESEARCH, INC.",1500000,SBIR PHASE II - L2D-0132,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DO NOT SHIP MATERIEL/MROS TO DODAAC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,8/10/2023,8/10/2025,8/22/2023,CONT_AWD_SP470123C0037_9700_-NONE-_-NONE-,8/10/2023,SP4701
SP470123C0038,7/11/2023,AESIR TECHNOLOGIES INC,1130738.77,BATTNET AWARD FOR ZINC ANODE PROCESS ENHANCEMENT,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,7/11/2023,9/30/2025,6/3/2025,CONT_AWD_SP470123C0038_9700_-NONE-_-NONE-,7/11/2023,SP4701
SP470123C0039,7/28/2023,"AMSTED GRAPHITE MATERIALS, LLC",8068892,BASE CONTRACT AWARD FOR R&D SERVICES,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,7/28/2023,7/28/2026,7/31/2023,CONT_AWD_SP470123C0039_9700_-NONE-_-NONE-,7/28/2023,SP4701
SP470123C0040,7/19/2023,MAINSTREAM ENGINEERING CORP,324988,SBIR PHASE III MAINSTREAM ENGINEERING,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,7/19/2023,3/19/2025,1/29/2025,CONT_AWD_SP470123C0040_9700_-NONE-_-NONE-,7/19/2023,SP4701
SP470123C0042,7/28/2023,RENAISSANCE SERVICES INC,1239119,"SBIR PHASE II PROPOSAL PROPOSAL # L2S-0043 TENDERED UNDER TOPIC # DLA21.2-001 FOR EXPANDED RE-ENGINEERING, TDP, AND PROTOTYPE PROGRAM FOR DLA COMPONENTS",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,7/28/2023,1/28/2026,1/19/2024,CONT_AWD_SP470123C0042_9700_-NONE-_-NONE-,7/28/2023,SP4701
SP470123C0043,8/3/2023,CORNERSTONE RESEARCH GROUP INC,1999830,SBIR PHASE II AWARD,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,WASHINGTON HEADQUARTERS SERVICES,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Washington Headquarters Services,DEFINITIVE CONTRACT,8/3/2023,8/27/2026,3/5/2025,CONT_AWD_SP470123C0043_9700_-NONE-_-NONE-,8/3/2023,SP4701
SP470123C0044,8/30/2023,ELMET TECHNOLOGIES LLC,1000000,SBIR PHASE II AWARD,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,WASHINGTON HEADQUARTERS SERVICES,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Washington Headquarters Services,DEFINITIVE CONTRACT,8/30/2023,8/30/2025,8/11/2025,CONT_AWD_SP470123C0044_9700_-NONE-_-NONE-,8/30/2023,SP4701
SP470123C0045,7/28/2023,"ADVANCED CERAMICS MANUFACTURING, LLC",999999,SBIR PHASE II PROPOSAL #L2-0423 TENDERED UNDER TOPIC # DLA22.2-007 FOR HIGH TEMPERATURE CERAMIC INSULATION THERMAL PROTECTION SYSTEMS FOR HYPERSONIC WEAPONS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,7/28/2023,7/28/2025,7/28/2023,CONT_AWD_SP470123C0045_9700_-NONE-_-NONE-,7/28/2023,SP4701
SP470123C0046,8/22/2023,"KANEY AEROSPACE, INC.",4057788,SBIR PHASE II FOR KANEY AEROSPACE,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,8/22/2023,8/10/2026,2/11/2025,CONT_AWD_SP470123C0046_9700_-NONE-_-NONE-,8/22/2023,SP4701
SP470123C0048,8/16/2023,CERMETECH LLC,1949772,MANUFACTURING OF PRE-CERAMIC POLYMERS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,8/16/2023,8/15/2025,1/4/2025,CONT_AWD_SP470123C0048_9700_-NONE-_-NONE-,8/16/2023,SP4701
SP470123C0050,8/10/2023,MANTIS COMPOSITES INC,1299997,"SBIR PHASE II PROPOSAL #L2-0423 TENDERED UNDER TOPIC # DLA22.2-007 FOR PRODUCTION, TESTING, AND PRODUCTION ANALYSIS OF 3D PRINTED CARBON/CARBON FRUSTA",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,8/10/2023,8/10/2025,4/5/2024,CONT_AWD_SP470123C0050_9700_-NONE-_-NONE-,8/10/2023,SP4701
SP470123C0051,8/9/2023,"TURNAROUND FACTOR, INC.",599705,SP4701-23-C-0051 TURNAROUND FACTOR,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DO NOT SHIP MATERIEL/MROS TO DODAAC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,8/9/2023,5/30/2024,1/16/2024,CONT_AWD_SP470123C0051_9700_-NONE-_-NONE-,8/9/2023,SP4701
SP470123C0052,9/19/2023,ACCENTURE FEDERAL SERVICES LLC,777155.64,EMERGENT IV BAA0001-22 AWARD TO ACCENTURE FEDERAL SERVICE FOR DLA DISPOSITION DIGITAL TWIN,SP470120B0020,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,9/19/2023,5/19/2024,5/3/2024,CONT_AWD_SP470123C0052_9700_-NONE-_-NONE-,9/19/2023,SP4701
SP470123C0053,9/13/2023,"CARBON CARBON ADVANCED TECHNOLOGIES, INC.",1499998,ACCELERATED  PROCESSING WITH  GEOMETRY-SPECIFIC  PYROLYSIS HEATING  PROFILES FOR  PRODUCTION OF C-C  HOT STRUCTURES,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,9/13/2023,9/12/2025,4/15/2025,CONT_AWD_SP470123C0053_9700_-NONE-_-NONE-,9/13/2023,SP4701
SP470123C0058,9/21/2023,"LMI CONSULTING, LLC",942731.98,EMERGENT IV BAA0001-22 AWARD TO LMI FOR MDM,SP470120B0020,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,9/21/2023,9/21/2024,4/22/2025,CONT_AWD_SP470123C0058_9700_-NONE-_-NONE-,9/21/2023,SP4701
SP470123C0059,8/30/2023,MRL MATERIALS RESOURCES LLC,1131433.18,SBIR PHASE II AWARD,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,8/30/2023,2/28/2025,1/22/2025,CONT_AWD_SP470123C0059_9700_-NONE-_-NONE-,8/30/2023,SP4701
SP470123C0060,9/6/2023,MENTIS SCIENCES INC,4576642,SBIR PHASE III AWARD,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,9/6/2023,9/8/2025,4/3/2025,CONT_AWD_SP470123C0060_9700_-NONE-_-NONE-,9/6/2023,SP4701
SP470123C0063,9/6/2023,PEREGRINE FALCON CORP,1996036,SBIR PHASE II PROPOSAL #L2-0413 TENDERED UNDER TOPIC # DLA22.2-007 FOR CONVERSION COATED SURFACES FOR HYPERSONIC ENVIRONMENTS PHASE II PROPOSAL.,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,9/6/2023,9/6/2025,4/3/2025,CONT_AWD_SP470123C0063_9700_-NONE-_-NONE-,9/6/2023,SP4701
SP470123C0064,9/14/2023,RMC 2021 LLC,253407,EMERGENT IV BAA0001-22 AWARD TO RMC 2021 LLC,SP470120B0020,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,9/14/2023,3/14/2024,9/14/2023,CONT_AWD_SP470123C0064_9700_-NONE-_-NONE-,9/14/2023,SP4701
SP470123C0065,9/8/2023,PARTS LIFE INC,2996179,SBIR PHASE II PROPOSAL # L2-0432 TENDERED UNDER TOPIC # DLA202-001 ADVERTISED IN SBIR BROAD AGENCY ANNOUNCEMENT (BAA) #SBIR 20.2,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,9/8/2023,3/6/2026,4/29/2025,CONT_AWD_SP470123C0065_9700_-NONE-_-NONE-,9/8/2023,SP4701
SP470123C0068,9/21/2023,"GDCA, INC.",789237,SBIR PHASE II GDCA SP4701-23-C-0068,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,9/21/2023,3/31/2025,11/27/2024,CONT_AWD_SP470123C0068_9700_-NONE-_-NONE-,9/21/2023,SP4701
SP470123C0071,9/18/2023,"XILECTRIC, INC",999960,SBIR PHASE II - XILECTRIC PROPOSAL # L2D-0170.,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,9/18/2023,9/17/2024,4/22/2025,CONT_AWD_SP470123C0071_9700_-NONE-_-NONE-,9/18/2023,SP4701
SP470123C0072,9/26/2023,"CARBON CARBON ADVANCED TECHNOLOGIES, INC.",1000000,"C-CAT PROPOSAL ""IDENTIFICATION AND QUALIFICATION OF DOMESTIC CARBON FIBERS RELEVANT TO CURRENT HYPERSONIC WEAPON PRODUCTION EFFORTS""",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,9/27/2023,9/27/2025,9/26/2023,CONT_AWD_SP470123C0072_9700_-NONE-_-NONE-,9/26/2023,SP4701
